Area,Perimeter,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Extent,Class
11422,421.07,169.54,87.03,0.86,11669,0.61,0
11278,422.19,170.42,86.05,0.86,11642,0.62,0
11462,423.23,171.59,85.72,0.87,11712,0.69,0
12057,448.44,183.94,85.18,0.89,12295,0.73,0
10989,431.12,180.48,78.81,0.9,11268,0.69,0
9516,386.82,155.52,79.23,0.86,9753,0.7,0
12317,432.3,174.63,90.64,0.85,12506,0.64,0
12675,453.35,191.34,85.13,0.9,12856,0.57,0
9292,414.12,183.64,64.87,0.94,9442,0.5,0
12540,456.2,185.98,87.51,0.88,12854,0.59,0
9373,383.05,159.38,75.75,0.88,9520,0.72,0
14350,472.02,189.9,97.03,0.86,14577,0.65,0
11870,432.3,177.36,86.77,0.87,12143,0.77,0
9732,395.62,166.25,75.57,0.89,9887,0.59,0
11671,430.24,177.18,84.82,0.88,11895,0.67,0
10851,408.93,168.01,83.33,0.87,11007,0.62,0
13314,457.7,182.67,94.06,0.86,13562,0.61,0
10510,416.71,174.78,77.3,0.9,10691,0.59,0
10874,426.87,177.25,79.62,0.89,11211,0.64,0
12539,437.43,174.9,92.72,0.85,12835,0.79,0
11102,423.59,173.86,82.36,0.88,11332,0.59,0
10395,415.3,170.19,79.34,0.88,10725,0.61,0
10669,404.8,162.5,84.98,0.85,10908,0.68,0
9768,413.56,179.8,69.93,0.92,9943,0.7,0
11423,418.6,169.07,87.28,0.86,11717,0.66,0
13135,459.26,189.78,89.05,0.88,13353,0.58,0
10815,420.82,179.97,77.1,0.9,10981,0.57,0
10829,404.75,160.12,87.51,0.84,11138,0.72,0
11686,433.44,176.76,85.65,0.87,12038,0.78,0
9763,404.15,169.19,74.55,0.9,10047,0.71,0
12366,451.86,180.87,89.14,0.87,12620,0.59,0
9621,408.72,175.73,70.45,0.92,9779,0.52,0
11590,435.85,176.94,84.81,0.88,11880,0.72,0
13060,465.65,192.37,87.6,0.89,13352,0.58,0
11928,439.92,181.03,85.22,0.88,12218,0.59,0
11230,422.72,172.9,83.85,0.87,11462,0.61,0
11603,427.52,175.94,84.69,0.88,11807,0.8,0
10589,411.93,170.27,80.87,0.88,10850,0.72,0
11245,421.55,174.58,82.91,0.88,11475,0.68,0
10190,397.79,161.48,81.72,0.86,10476,0.79,0
12019,442.11,183.98,84.31,0.89,12290,0.58,0
11746,431.83,174.58,87.35,0.87,12096,0.72,0
12613,459.91,193.37,84.31,0.9,12937,0.63,0
11559,435.18,178.78,83.55,0.88,11796,0.67,0
13950,490.43,209.65,85.36,0.91,14158,0.55,0
11224,424.75,174.42,83.2,0.88,11544,0.71,0
11993,438.07,175.54,88.08,0.86,12359,0.61,0
11479,421.08,171.35,85.81,0.87,11677,0.8,0
11485,424.49,175.32,84.48,0.88,11688,0.61,0
12837,463.32,192.92,86.36,0.89,13229,0.59,0
10873,408.49,167.7,83.42,0.87,11073,0.67,0
10664,414.94,168.08,81.73,0.87,10929,0.65,0
10729,414.7,171.73,81.43,0.88,10987,0.79,0
10841,410.33,167.11,84.25,0.86,11079,0.73,0
12020,425.73,175.55,87.6,0.87,12176,0.65,0
12314,440.15,180.84,87.92,0.87,12587,0.8,0
11792,427.78,180.87,83.27,0.89,11923,0.72,0
8505,359.1,147.8,73.81,0.87,8651,0.68,0
11928,432.52,171.02,90.07,0.85,12195,0.63,0
11915,433.28,178.52,86.51,0.87,12101,0.63,0
10789,413.74,170.52,81.98,0.88,11016,0.69,0
10366,403.46,162.36,83.07,0.86,10680,0.71,0
11476,424.78,169.09,88.18,0.85,11845,0.62,0
12368,449.86,182.73,87.26,0.88,12722,0.61,0
10695,406.45,164.57,84.05,0.86,10930,0.61,0
11240,426.64,175.59,82.96,0.88,11427,0.61,0
11552,432.81,178.89,84.08,0.88,11838,0.64,0
11122,410.99,165.04,87.14,0.85,11379,0.71,0
13099,453.37,180.98,93.6,0.86,13377,0.63,0
9510,401.49,169.67,72.38,0.9,9764,0.65,0
12466,448.86,181.19,88.69,0.87,12779,0.6,0
10595,407.27,166.13,82.57,0.87,10849,0.64,0
10828,415.85,167.36,83.59,0.87,11225,0.65,0
10667,415.24,170.34,81.37,0.88,11041,0.69,0
12845,464.12,194.33,85.52,0.9,13125,0.77,0
11072,421,174.79,81.58,0.88,11245,0.8,0
12495,443.68,184.99,87.13,0.88,12690,0.74,0
9723,388.62,158.36,79.34,0.87,9949,0.63,0
11905,443.77,185.27,83.61,0.89,12209,0.63,0
11809,433.05,170.87,89.48,0.85,12129,0.62,0
12219,436.21,179.44,87.93,0.87,12434,0.6,0
12898,454.77,184.37,90.95,0.87,13223,0.76,0
11659,442.34,186.15,81.05,0.9,11974,0.69,0
11119,427.05,178.81,80.62,0.89,11420,0.79,0
11128,423.24,173.4,82.44,0.88,11372,0.6,0
11504,432.44,175.79,84.96,0.88,11861,0.59,0
12093,432.83,176.82,88.1,0.87,12351,0.71,0
12239,432.3,168.49,94.25,0.83,12489,0.68,0
11180,415.41,169.46,85.45,0.86,11359,0.78,0
9622,403.77,170.72,72.93,0.9,9897,0.7,0
10088,406.66,169.07,77.43,0.89,10331,0.68,0
12525,455.18,183.67,88.25,0.88,12911,0.71,0
10386,405.97,165.68,81.03,0.87,10684,0.64,0
12378,459.98,191.25,84,0.9,12800,0.57,0
12588,445.3,181.66,89.53,0.87,12865,0.78,0
10227,404,164.81,80.22,0.87,10496,0.63,0
10870,414.28,164.7,85.41,0.86,11183,0.66,0
11031,414.44,170.68,83.1,0.87,11200,0.61,0
9918,398.95,161.47,79.89,0.87,10270,0.62,0
9976,406.08,168.06,76.86,0.89,10295,0.57,0
10007,391.46,163.93,78.14,0.88,10146,0.8,0
10427,405.58,170.56,78.15,0.89,10588,0.68,0
12895,449.51,186.66,88.59,0.88,13072,0.58,0
10918,422.49,176.8,79.6,0.89,11118,0.8,0
11485,419.4,175.87,83.7,0.88,11610,0.8,0
10388,400.59,166.19,80.09,0.88,10536,0.67,0
11470,426.63,175.6,83.9,0.88,11719,0.73,0
12714,454.55,185.12,88.7,0.88,12939,0.62,0
10510,420.02,175.72,78.4,0.89,10756,0.57,0
11983,432.44,172.42,89.34,0.86,12238,0.7,0
11415,438.93,184.57,80.1,0.9,11745,0.79,0
11300,415.47,166.07,87.74,0.85,11579,0.61,0
11597,433.68,180.84,82.68,0.89,11803,0.61,0
11501,439.54,182.66,81.62,0.89,11878,0.58,0
11646,435.61,177.84,84.55,0.88,11902,0.62,0
10539,420.64,174.82,77.64,0.9,10775,0.66,0
9801,391.96,162.9,76.97,0.88,9964,0.66,0
11780,435.67,181.7,83.59,0.89,11975,0.81,0
10468,427.71,182.2,74.53,0.91,10672,0.54,0
10787,405.9,167.39,82.44,0.87,10956,0.72,0
10796,416.26,168.6,82.71,0.87,10985,0.6,0
9972,397.64,165.4,77.71,0.88,10230,0.8,0
9751,412.6,175.45,71.44,0.91,10034,0.71,0
11102,425.97,174.85,81.74,0.88,11333,0.7,0
11364,428.95,180.76,80.28,0.9,11551,0.58,0
12587,461.78,193.99,83.73,0.9,12910,0.67,0
9335,388.81,160.16,75.16,0.88,9536,0.62,0
12106,448.5,186.51,83.7,0.89,12389,0.65,0
12411,443.55,178.23,90.22,0.86,12780,0.64,0
12387,445.61,175.63,91.31,0.85,12789,0.66,0
10683,408.28,170.35,80.45,0.88,10845,0.69,0
11071,419.59,170.46,83.97,0.87,11303,0.77,0
11617,418.45,167.91,88.91,0.85,11822,0.76,0
12630,444.06,180.08,90.35,0.87,12855,0.68,0
11992,431.16,173.3,89.59,0.86,12274,0.77,0
9544,386.56,161.75,75.56,0.88,9664,0.81,0
12261,438.9,173.36,90.88,0.85,12499,0.78,0
11392,427.74,174.02,84.53,0.87,11609,0.6,0
11465,423.79,174.07,84.74,0.87,11673,0.73,0
11111,419.93,175.14,81.12,0.89,11278,0.59,0
11234,425.93,176.3,82.1,0.88,11452,0.66,0
9520,394.89,161.32,76.16,0.88,9852,0.78,0
11889,440.95,178.99,85.92,0.88,12185,0.76,0
11197,429.45,178.22,81.28,0.89,11461,0.57,0
10445,409.96,168.47,80.44,0.88,10653,0.74,0
12638,450.4,185.53,87.92,0.88,12864,0.63,0
10497,405.35,165.35,81.98,0.87,10735,0.67,0
10531,415.11,171.49,78.9,0.89,10796,0.6,0
13677,467.25,191.01,91.82,0.88,13901,0.66,0
11075,416.85,165.3,86.28,0.85,11315,0.66,0
10598,411.48,162.2,85.22,0.85,10936,0.59,0
11297,416.68,165.36,88.24,0.85,11535,0.63,0
12199,438.06,178.86,88.1,0.87,12496,0.78,0
12840,470.1,199.26,82.79,0.91,13072,0.56,0
9221,387.09,159.22,74.9,0.88,9418,0.77,0
9154,383.68,158.32,74.56,0.88,9346,0.75,0
12198,432.03,177,88.57,0.87,12400,0.75,0
11149,416.89,167.29,86.7,0.86,11323,0.69,0
10632,405.42,167.33,81.34,0.87,10762,0.62,0
12956,458.66,187.21,89.16,0.88,13310,0.71,0
12418,453.05,187.82,85.17,0.89,12719,0.78,0
11573,446.92,186.35,80.14,0.9,11884,0.57,0
11816,446.1,187.14,81.82,0.9,12069,0.75,0
10655,417.97,177.51,77.16,0.9,10822,0.73,0
11764,430.18,171.97,88.35,0.86,12010,0.63,0
12635,439.08,171.23,94.81,0.83,12929,0.63,0
12089,440.73,179.96,86.66,0.88,12390,0.67,0
12173,438.32,180.33,87.06,0.88,12375,0.66,0
11185,414.18,170.02,84.11,0.87,11370,0.62,0
13076,450.35,183.6,91.71,0.87,13253,0.68,0
10557,412.67,168.81,80.59,0.88,10778,0.62,0
12349,452.01,187.97,84.55,0.89,12646,0.59,0
11449,411.3,156.93,94.26,0.8,11696,0.72,0
11875,425.45,174.09,87.36,0.86,12041,0.69,0
11322,415.49,165.35,88.4,0.85,11545,0.65,0
13183,462.73,190.43,89.31,0.88,13493,0.69,0
11509,435.87,178.42,83.85,0.88,11792,0.58,0
10156,409.29,177.74,73.23,0.91,10327,0.75,0
10134,406.05,167.61,78.04,0.88,10358,0.59,0
10420,415.06,170.51,79.29,0.89,10647,0.63,0
12181,434.81,179.23,86.99,0.87,12387,0.73,0
12124,446.44,188.98,82.72,0.9,12336,0.74,0
11930,434.81,175.3,87.98,0.86,12260,0.64,0
10900,417.6,172.69,81,0.88,11091,0.59,0
12213,452.4,192.34,81.44,0.91,12406,0.64,0
11917,437.3,179.58,85.65,0.88,12192,0.64,0
12406,434.73,172.18,92.86,0.84,12704,0.64,0
11923,434.42,182.19,84.14,0.89,12086,0.6,0
10896,419.39,174.14,80.55,0.89,11145,0.59,0
12209,445.89,184.88,85.02,0.89,12418,0.62,0
8604,373.68,153.58,72.31,0.88,8787,0.6,0
12633,452,186.43,87.42,0.88,12863,0.58,0
10524,402.49,164.08,82.46,0.86,10713,0.63,0
12625,448.34,182.1,89.71,0.87,12833,0.61,0
11977,442.36,185.27,83.16,0.89,12186,0.68,0
11961,429.37,175.44,87.65,0.87,12149,0.61,0
11281,407.1,160.91,90.44,0.83,11483,0.67,0
13751,451.94,175.41,101.14,0.82,14063,0.76,0
12382,453.05,187.11,85.73,0.89,12771,0.61,0
13825,483.2,205.76,86.98,0.91,14023,0.74,0
13589,479.84,201.71,87.17,0.9,13908,0.59,0
11771,430.47,181.3,83.22,0.89,11919,0.8,0
11711,447,190.94,79.29,0.91,11904,0.59,0
12331,431.36,177.13,89.42,0.86,12502,0.75,0
11046,423.5,183.46,76.97,0.91,11198,0.82,0
12258,447.85,186.68,84.95,0.89,12616,0.71,0
12162,450.79,186.69,84.64,0.89,12502,0.66,0
11106,415.98,175.19,81.16,0.89,11257,0.61,0
12081,431.52,173.52,89.56,0.86,12315,0.78,0
12397,435.95,174.23,91.9,0.85,12761,0.64,0
13799,454.74,184.87,95.92,0.85,13965,0.62,0
11133,431.7,184.95,77.74,0.91,11287,0.55,0
12955,451.8,191.71,86.63,0.89,13143,0.6,0
12056,431.85,182.36,84.43,0.89,12191,0.8,0
12558,452.69,189.48,85.09,0.89,12799,0.62,0
12326,441.58,179.07,89.27,0.87,12673,0.77,0
12406,433.57,175.89,91.14,0.86,12639,0.8,0
11686,441.18,180.7,83.45,0.89,12023,0.58,0
12393,438.89,184.77,86.01,0.89,12582,0.71,0
12345,438.02,177.28,89.73,0.86,12586,0.62,0
11511,439.51,183.24,81.8,0.89,11736,0.57,0
11635,449.31,197.57,75.26,0.92,11842,0.52,0
11720,425.45,171.59,88.36,0.86,11912,0.78,0
12450,443.37,181.68,88.51,0.87,12730,0.71,0
10074,416.97,172.35,75.89,0.9,10422,0.55,0
13320,467.64,200.38,85.13,0.91,13504,0.65,0
11895,429.4,179.25,85.54,0.88,12072,0.79,0
11621,402.21,153.58,96.64,0.78,11797,0.81,0
12272,439.92,181.71,86.95,0.88,12495,0.64,0
12695,464.97,197.82,82.44,0.91,12981,0.6,0
10777,409.27,165.14,84.58,0.86,10987,0.81,0
12734,466.31,198.73,82.29,0.91,13021,0.63,0
13295,465.33,187.38,91.91,0.87,13633,0.61,0
12581,439.15,171.12,95.38,0.83,12858,0.7,0
11097,422.37,172.16,83.63,0.87,11393,0.61,0
11625,430.43,176.33,86.16,0.87,11838,0.6,0
10665,422.4,176.84,77.75,0.9,10884,0.63,0
12206,441.29,186.76,83.66,0.89,12404,0.59,0
12646,473.86,204.03,79.9,0.92,12949,0.68,0
11553,428.7,170.71,87.53,0.86,11845,0.6,0
13028,467.28,194.73,87.14,0.89,13304,0.57,0
12103,439.22,181.99,85.55,0.88,12339,0.6,0
11718,439.2,182.26,82.6,0.89,11967,0.65,0
11672,435.71,179.93,83.98,0.88,11941,0.66,0
11793,417.16,163.04,93.5,0.82,12022,0.66,0
11695,434.13,183.09,82.14,0.89,11845,0.8,0
10975,412.74,169.45,83.24,0.87,11149,0.79,0
11089,421.65,173.63,82.34,0.88,11345,0.67,0
10833,427.68,177.28,79.54,0.89,11158,0.76,0
11550,426.84,173.19,86.17,0.87,11766,0.61,0
12339,435.94,173.03,92.29,0.85,12646,0.74,0
7943,362.67,154.89,65.93,0.9,8080,0.61,0
13207,458.88,187.83,90.64,0.88,13501,0.73,0
12437,462.73,193.92,83.32,0.9,12841,0.58,0
10964,412.82,168.78,83.77,0.87,11118,0.75,0
11322,415.6,164.6,88.87,0.84,11619,0.75,0
10760,420.95,173.44,80.47,0.89,11046,0.59,0
11739,430.49,170.8,89.44,0.85,11963,0.58,0
15115,492.02,200.45,97.05,0.87,15411,0.72,0
11385,419.01,163.7,89.73,0.84,11767,0.64,0
13753,461.13,185.53,95.43,0.86,13962,0.65,0
11701,432.98,184.52,81,0.9,11887,0.76,0
12754,450.72,186.27,88.72,0.88,13063,0.8,0
12147,436.07,177.55,88.56,0.87,12421,0.69,0
12784,468.71,197.19,84.3,0.9,13140,0.58,0
11742,437.9,182.26,83,0.89,11974,0.59,0
12526,441.33,179.25,90.15,0.86,12768,0.72,0
10925,415.17,170.69,82.24,0.88,11155,0.61,0
12752,455.35,191.76,85.68,0.89,12938,0.57,0
12848,455.64,184.64,90.01,0.87,13227,0.69,0
12730,462.37,192.69,85.33,0.9,13160,0.63,0
11017,416.93,168.37,84.2,0.87,11303,0.74,0
12391,437.62,175.37,90.82,0.86,12600,0.63,0
8848,369.78,150.28,76.51,0.86,9009,0.64,0
11298,436.66,183.3,79.59,0.9,11650,0.73,0
10647,411.13,170.06,80.82,0.88,10829,0.81,0
7833,373.16,162.52,63.57,0.92,8015,0.77,0
11189,427.47,176.94,81.43,0.89,11422,0.6,0
10386,403.3,166.79,80.3,0.88,10554,0.64,0
11753,425.39,176.01,85.76,0.87,11919,0.66,0
10802,424.65,177.3,78.94,0.9,11019,0.66,0
11278,430.26,174.45,83.79,0.88,11637,0.74,0
11418,432.89,184.02,79.63,0.9,11608,0.63,0
11980,434.63,180.02,85.45,0.88,12190,0.61,0
11370,444.69,188.18,77.82,0.91,11676,0.59,0
11422,414.82,166.05,88.44,0.85,11624,0.71,0
10463,417.36,177.18,76.05,0.9,10681,0.58,0
12184,437.84,180.11,87.29,0.87,12398,0.77,0
12407,460.18,187.74,85.87,0.89,12849,0.58,0
11479,429.17,176.48,83.62,0.88,11739,0.62,0
10265,400.32,163.17,81.64,0.87,10450,0.61,0
12748,461.89,190.71,86.65,0.89,13158,0.79,0
11475,447.48,185.65,80.18,0.9,11818,0.76,0
10554,406.92,165.53,82.37,0.87,10841,0.64,0
11497,438.91,179.69,82.84,0.89,11820,0.57,0
13221,448.64,181.14,93.82,0.86,13378,0.63,0
11906,435.76,178.81,85.97,0.88,12194,0.6,0
10849,410.49,167.98,82.65,0.87,11025,0.61,0
10474,403.46,167.88,80.19,0.88,10611,0.79,0
9834,401.01,164.21,77.2,0.88,10076,0.7,0
11502,428.54,174.3,85.42,0.87,11760,0.59,0
9584,390,162.3,75.99,0.88,9757,0.81,0
10527,408.98,170.89,79.38,0.89,10692,0.65,0
10773,407.85,167.36,82.64,0.87,10931,0.63,0
12013,458.36,195.08,79.64,0.91,12330,0.61,0
10746,423.99,177.95,78.12,0.9,10942,0.58,0
10852,412.64,168.36,83.55,0.87,11028,0.78,0
11521,429.23,176.81,84.1,0.88,11732,0.59,0
11986,432.29,172.4,89.63,0.85,12279,0.66,0
11706,433.07,181.55,82.65,0.89,11928,0.59,0
11231,427.67,183.59,78.86,0.9,11427,0.72,0
13109,457.17,195.07,86.01,0.9,13271,0.6,0
11144,427.12,182.22,78.32,0.9,11332,0.68,0
9961,392.14,159.52,80.5,0.86,10156,0.62,0
12234,440,178.7,88.45,0.87,12435,0.62,0
11722,423.7,174.96,85.81,0.87,11891,0.61,0
10550,411.03,162.71,83.68,0.86,10875,0.62,0
12299,446.1,185.86,85.45,0.89,12528,0.67,0
11968,430.07,170,90.97,0.84,12252,0.64,0
10191,403.22,168.61,77.53,0.89,10352,0.8,0
11397,425.76,172.89,85.74,0.87,11726,0.75,0
11916,432.68,176.15,87.22,0.87,12189,0.65,0
11063,428.24,177.54,80.86,0.89,11362,0.61,0
10698,416.8,171.65,81.14,0.88,10909,0.59,0
11485,429.39,173.5,85.61,0.87,11758,0.61,0
11742,439.76,183.1,83.16,0.89,12016,0.57,0
10102,411.81,176.81,74.27,0.91,10350,0.58,0
13033,466.14,198.21,84.52,0.9,13234,0.77,0
10208,394.53,161.67,81.42,0.86,10361,0.66,0
12605,445.69,183.27,88.24,0.88,12787,0.62,0
11505,444.39,187.23,79.45,0.91,11745,0.56,0
12406,441.88,177.86,90.57,0.86,12864,0.62,0
11902,454.94,196.47,78.05,0.92,12214,0.7,0
11339,425.51,177.05,82.55,0.88,11533,0.59,0
12599,450.2,184.97,87.25,0.88,12818,0.74,0
11961,448.57,189.18,81.79,0.9,12275,0.75,0
10786,408.02,165.13,84.93,0.86,11022,0.79,0
12454,437.49,175.82,91.23,0.85,12655,0.63,0
11181,420.41,171.03,84.88,0.87,11406,0.79,0
11500,424.4,171.82,86.85,0.86,11838,0.79,0
10958,422.88,172.13,82.24,0.88,11351,0.64,0
10427,408.16,164.55,81.86,0.87,10689,0.8,0
10475,410.99,170.86,79.55,0.89,10739,0.79,0
11075,412.24,165.43,86.42,0.85,11354,0.63,0
10980,428.08,181.87,77.56,0.9,11174,0.58,0
11542,424.52,171.5,87.68,0.86,11811,0.7,0
11715,429.17,171.1,89.11,0.85,12066,0.65,0
11322,435.2,180.43,82.21,0.89,11650,0.66,0
12295,439.82,176.58,89.81,0.86,12566,0.67,0
12587,451.17,185.7,87.76,0.88,12941,0.7,0
10364,417.1,171.73,78.38,0.89,10737,0.57,0
10862,421.01,175.22,80.58,0.89,11066,0.61,0
10951,424.77,179.13,78.76,0.9,11138,0.57,0
10472,412.99,168.2,80.15,0.88,10772,0.62,0
11577,418.76,168.29,89.3,0.85,11746,0.81,0
11178,419.28,166.61,87.07,0.85,11507,0.6,0
12244,442.19,179.9,87.81,0.87,12568,0.63,0
12279,441.23,180.48,88.04,0.87,12525,0.6,0
11295,417.34,174.02,83.14,0.88,11476,0.77,0
12752,453.49,185.51,89.19,0.88,13105,0.68,0
8965,383.48,156.29,74.68,0.88,9317,0.62,0
10604,409.19,169.17,80.43,0.88,10780,0.78,0
11166,419.43,171.46,84.32,0.87,11437,0.6,0
10106,408.94,167.8,78.3,0.88,10424,0.78,0
11274,426.85,177.4,82,0.89,11539,0.64,0
11437,430.61,184.13,79.24,0.9,11587,0.69,0
10983,417.71,171.84,82.69,0.88,11229,0.77,0
11090,416.01,174.91,81.37,0.89,11277,0.74,0
13005,467.8,199.96,83.36,0.91,13251,0.55,0
10680,413.8,171.88,79.87,0.89,10848,0.59,0
10138,414.01,171.62,77.16,0.89,10425,0.57,0
11440,425.75,170.71,87.13,0.86,11816,0.61,0
10168,400.48,162.56,81.09,0.87,10424,0.62,0
11910,427.28,173.3,88.56,0.86,12191,0.77,0
11987,440.78,180.05,86.14,0.88,12299,0.69,0
10472,403.69,164.48,81.68,0.87,10688,0.69,0
10860,411.85,165.19,85.32,0.86,11212,0.75,0
11242,427.25,180.3,80.25,0.9,11402,0.77,0
9876,384.46,156.16,81.24,0.85,9999,0.63,0
12058,433.39,175.54,88.45,0.86,12283,0.69,0
10560,400.18,168.27,80.59,0.88,10691,0.64,0
12837,448.27,180.27,92.16,0.86,13157,0.77,0
11726,450.74,189.09,80.32,0.91,12061,0.56,0
11639,434.61,178.85,84.31,0.88,11941,0.7,0
12483,440.62,176.64,91.68,0.85,12747,0.62,0
11660,433.31,178.64,84.49,0.88,11974,0.62,0
12172,431.2,175.64,89.33,0.86,12368,0.6,0
11795,446.18,189.04,80.71,0.9,12081,0.63,0
11873,430.04,176.73,86.37,0.87,12086,0.6,0
11657,432.57,177.72,84.21,0.88,11946,0.61,0
10513,410.04,165.66,82.55,0.87,10789,0.73,0
10499,408.73,165.56,82.36,0.87,10785,0.66,0
10657,412.84,171.12,80.4,0.88,10879,0.72,0
11176,427.33,176.66,82.13,0.89,11438,0.58,0
9819,410.65,172.62,73.48,0.9,10096,0.59,0
10349,408.08,169.37,79,0.88,10608,0.66,0
11366,431.94,179.07,81.94,0.89,11737,0.61,0
10536,397.5,160.97,83.7,0.85,10711,0.68,0
11933,430.87,178.96,85.47,0.88,12118,0.8,0
11512,414.6,166.64,88.63,0.85,11700,0.77,0
10608,404.69,161.59,85.35,0.85,10895,0.71,0
10061,393.38,160.88,80.61,0.87,10242,0.62,0
9251,375.61,151.82,79.26,0.85,9431,0.63,0
11088,421.16,169.42,85.38,0.86,11373,0.75,0
10360,404.33,165.86,81.2,0.87,10556,0.68,0
11857,434.09,175.61,87.41,0.87,12176,0.61,0
11186,416.67,166.88,86.71,0.85,11537,0.76,0
11112,429.65,172.43,83.92,0.87,11472,0.61,0
12260,453.57,193.16,81.18,0.91,12508,0.57,0
11599,431.06,172,86.99,0.86,11913,0.78,0
11531,445.74,187.98,79.08,0.91,11918,0.61,0
11786,424.62,171.84,88.34,0.86,11946,0.62,0
11003,417.06,168.23,85.02,0.86,11270,0.61,0
11973,438.15,178.09,87.27,0.87,12367,0.63,0
10187,409.36,170.06,77.55,0.89,10391,0.69,0
11746,436.95,185.25,81.15,0.9,11926,0.59,0
12163,435.5,178.54,87.81,0.87,12443,0.79,0
11422,419.91,168.03,88.29,0.85,11687,0.62,0
10971,407.36,167.4,84.58,0.86,11108,0.74,0
9441,384.34,164.23,73.38,0.89,9566,0.72,0
10925,437.26,181.59,77.66,0.9,11231,0.78,0
11710,424.49,173.79,86.5,0.87,11880,0.73,0
11337,417.27,174.46,83.51,0.88,11477,0.82,0
11681,431.23,183.8,81.17,0.9,11857,0.59,0
11465,434.14,180.84,82,0.89,11727,0.65,0
12183,450.67,189.07,83.81,0.9,12432,0.81,0
12008,440.52,185.99,83.02,0.89,12227,0.7,0
10985,419.53,171.95,83.11,0.88,11253,0.59,0
10979,417.36,175.87,80.28,0.89,11146,0.67,0
10928,408.86,168.13,83.06,0.87,11113,0.63,0
10409,391.58,159.82,83.15,0.85,10549,0.65,0
11961,445.05,182.44,85.09,0.88,12370,0.61,0
10351,409,168.57,78.96,0.88,10526,0.59,0
12225,436.48,172.73,91.47,0.85,12537,0.65,0
11550,420.84,172.54,85.41,0.87,11734,0.69,0
10389,403.04,164.52,81.01,0.87,10664,0.61,0
11240,438.51,186.48,77.6,0.91,11492,0.57,0
12019,439.73,180.44,85.93,0.88,12346,0.7,0
11210,428.89,181.87,79.41,0.9,11456,0.63,0
11184,419.48,172.62,83.55,0.88,11347,0.61,0
10550,404.3,160.47,85.45,0.85,10846,0.78,0
11544,421.85,170.35,87.42,0.86,11800,0.66,0
12743,449.23,180.94,90.81,0.86,13044,0.62,0
12711,458.73,188.32,86.86,0.89,13092,0.58,0
11545,427.62,167.41,89.45,0.85,11925,0.63,0
11253,422.88,173.48,84.13,0.87,11556,0.75,0
9216,384.34,163.29,72.26,0.9,9352,0.62,0
11814,428.01,175.58,86.32,0.87,12000,0.78,0
9677,390.62,160.35,77.4,0.88,9913,0.77,0
12010,428.14,171.22,90.1,0.85,12222,0.67,0
11016,416.9,174.63,81.19,0.89,11149,0.59,0
12152,454.21,198.9,78.32,0.92,12338,0.79,0
10870,409.49,169.21,82.1,0.87,11030,0.67,0
10546,428.55,179.6,77.15,0.9,10893,0.6,0
10673,404.14,162.79,84.2,0.86,10869,0.74,0
10000,415.27,180.15,71.01,0.92,10176,0.54,0
11486,420.85,175.26,83.86,0.88,11615,0.78,0
12610,454.69,185.65,87.93,0.88,12934,0.6,0
11973,436.18,177.13,87.46,0.87,12197,0.6,0
11285,425.76,175.42,82.95,0.88,11525,0.75,0
11588,428.73,172.88,86.26,0.87,11777,0.61,0
12895,461.58,189.03,88.76,0.88,13267,0.77,0
12152,447.92,185.25,85.79,0.89,12449,0.58,0
9447,407.09,173.82,70.09,0.92,9698,0.58,0
11700,436.93,179.57,83.98,0.88,11980,0.74,0
11783,429.39,172.84,88.31,0.86,12031,0.73,0
12070,432.87,177.19,87.38,0.87,12283,0.76,0
11790,444.34,184.42,82.45,0.89,12103,0.6,0
10962,415,170.1,82.89,0.87,11152,0.62,0
11587,423.19,168.64,88.73,0.85,11826,0.61,0
10965,416.63,171.81,82.71,0.88,11167,0.66,0
12093,440.44,176.48,88.96,0.86,12421,0.62,0
11303,422.2,168.06,87.13,0.86,11569,0.76,0
11165,424.16,174.63,82.32,0.88,11467,0.64,0
12743,442.73,181.14,90.3,0.87,12899,0.73,0
10697,407.81,168.22,81.62,0.87,10824,0.6,0
11115,424.73,177.79,80.54,0.89,11318,0.73,0
11251,422.12,171.55,84.84,0.87,11538,0.76,0
10443,406.53,164.57,81.96,0.87,10722,0.77,0
11359,420.87,170.85,85.42,0.87,11580,0.62,0
12465,445.07,177.53,91.51,0.86,12882,0.76,0
12500,444.85,182.48,88.28,0.88,12734,0.67,0
11529,420.46,168.26,88.49,0.85,11748,0.71,0
11481,419.07,170.33,86.68,0.86,11674,0.74,0
11760,432.53,176.14,86.02,0.87,12055,0.63,0
13344,469.53,196.69,87.38,0.9,13609,0.6,0
11044,420.22,165.99,87.13,0.85,11328,0.61,0
10705,414.33,169.65,81.66,0.88,10882,0.77,0
10697,408.84,163.88,84.59,0.86,10995,0.76,0
10735,421.49,172.78,80.17,0.89,11021,0.78,0
11706,428.55,175.85,85.55,0.87,11944,0.62,0
13443,469.45,196.64,87.98,0.89,13686,0.57,0
10955,419.99,172.93,81.47,0.88,11147,0.61,0
12915,456.14,181.75,92.1,0.86,13284,0.61,0
9945,396.71,166.42,76.66,0.89,10085,0.6,0
10121,405.71,168.88,77.09,0.89,10373,0.74,0
11445,426.18,172.98,86,0.87,11734,0.61,0
11601,435.56,187.09,79.53,0.91,11757,0.72,0
11358,421.82,171.42,85.98,0.87,11637,0.64,0
